Conta: 
Titular: 
Data Inicial: 01/05/2000
Data Final: 26/10/2020

Subconta;Ativo;Abertura;Fechamento;Tempo Operação;Qtd;Lado;Preço Compra;Preço Venda;Resultado;Resultado(%);Total;TET
 - ;OIBR4;03/08/2000;04/08/2000;1d;500;C;40,04;42,57;1.267,35;6,33;1.267,35; - 
 - ;OIBR4;03/12/2001;07/12/2001;4d;500;C;30,97;33,14;1.085,60;7,01;2.352,95;1y4m367d
 - ;OIBR4;06/02/2002;21/02/2002;15d;500;C;29,28;30,81;767,35;5,24;3.120,30;2m5d
 - ;OIBR4;08/03/2002;18/03/2002;10d;500;C;32,58;34,26;838,20;5,15;3.958,50;30d
 - ;OIBR4;24/04/2002;25/04/2002;1d;500;C;32,25;31,07;-590,75;-3,66;3.367,75;1m17d
 - ;OIBR4;09/10/2002;11/10/2002;2d;500;C;27,92;28,87;477,85;3,42;3.845,60;5m18d
 - ;OIBR4;14/11/2002;19/11/2002;5d;500;C;28,15;27,32;-414,70;-2,95;3.430,90;1m6d
 - ;OIBR4;28/05/2003;04/06/2003;7d;500;C;33,89;35,25;679,90;4,01;4.110,80;6m15d
 - ;OIBR4;13/06/2003;18/06/2003;5d;500;C;36,79;35,37;-710,90;-3,86;3.399,90;16d
 - ;OIBR4;27/06/2003;04/07/2003;7d;500;C;35,19;33,59;-801,95;-4,56;2.597,95;14d
 - ;OIBR4;07/07/2003;18/07/2003;11d;500;C;34,26;35,06;399,95;2,33;2.997,90;10d
 - ;OIBR4;23/07/2003;24/07/2003;1d;500;C;34,61;34,17;-216,10;-1,25;2.781,80;16d
 - ;OIBR4;27/10/2003;30/10/2003;3d;500;C;35,99;35,05;-470,50;-2,61;2.311,30;3m6d
 - ;OIBR4;19/01/2004;22/01/2004;3d;500;C;47,14;44,84;-1.149,35;-4,88;1.161,95;2m24d
 - ;OIBR4;26/01/2004;29/01/2004;3d;500;C;46,37;43,51;-1.427,60;-6,16;-265,65;7d
 - ;OIBR4;03/02/2004;05/02/2004;2d;500;C;43,35;40,29;-1.530,20;-7,06;-1.795,85;8d
 - ;OIBR4;09/02/2004;19/02/2004;10d;500;C;42,66;39,65;-1.502,75;-7,05;-3.298,60;6d
 - ;OIBR4;31/08/2004;06/09/2004;6d;500;C;30,82;29,38;-718,55;-4,66;-4.017,15;6m24d
 - ;OIBR4;03/11/2004;04/11/2004;1d;500;C;31,31;32,67;681,75;4,36;-3.335,40;2m4d
 - ;OIBR4;06/12/2004;07/12/2004;1d;500;C;36,13;36,68;272,70;1,51;-3.062,70;1m3d
 - ;OIBR4;20/10/2005;21/10/2005;1d;500;C;32,57;30,44;-1.065,00;-6,54;-4.127,70;10m18d
 - ;OIBR4;23/11/2005;02/12/2005;9d;500;C;31,25;33,30;1.026,85;6,57;-3.100,85;1m4d
 - ;OIBR4;03/01/2006;30/01/2006;27d;500;C;32,52;30,49;-1.018,55;-6,26;-4.119,40;1m11d
 - ;OIBR4;16/05/2006;17/05/2006;1d;500;C;32,06;30,95;-552,30;-3,45;-4.671,70;4m13d
 - ;OIBR4;19/12/2006;20/12/2006;1d;500;C;35,98;37,16;591,40;3,29;-4.080,30;7m7d
 - ;OIBR4;11/01/2007;15/01/2007;4d;500;C;33,43;34,70;635,20;3,80;-3.445,10;23d
 - ;OIBR4;09/02/2007;12/02/2007;3d;500;C;34,74;35,77;518,20;2,98;-2.926,90;29d
 - ;OIBR4;11/06/2007;02/07/2007;21d;500;C;48,39;51,28;1.445,95;5,98;-1.480,95;4m2d
 - ;OIBR4;31/07/2007;06/08/2007;6d;500;C;57,27;53,05;-2.112,00;-7,38;-3.592,95;1m20d
 - ;OIBR4;06/11/2007;09/11/2007;3d;500;C;61,15;57,69;-1.729,85;-5,66;-5.322,80;3m8d
 - ;OIBR4;26/11/2007;27/11/2007;1d;500;C;57,70;54,31;-1.692,85;-5,87;-7.015,65;20d
 - ;OIBR4;04/06/2008;10/06/2008;6d;500;C;74,24;76,52;1.140,45;3,07;-5.875,20;6m11d
 - ;OIBR4;17/06/2008;20/06/2008;3d;500;C;73,75;69,20;-2.272,60;-6,16;-8.147,80;13d
 - ;OIBR4;22/05/2009;27/05/2009;5d;500;C;53,70;55,51;903,30;3,36;-7.244,50;11m9d
 - ;OIBR4;30/11/2009;01/12/2009;1d;500;C;67,19;65,26;-965,85;-2,87;-8.210,35;6m12d
 - ;OIBR4;04/12/2009;10/12/2009;6d;500;C;65,92;67,92;999,40;3,03;-7.210,95;4d
 - ;OIBR4;02/08/2010;10/08/2010;8d;500;C;44,94;42,29;-1.321,50;-5,88;-8.532,45;7m31d
 - ;OIBR4;01/12/2010;02/12/2010;1d;500;C;46,17;47,47;653,45;2,83;-7.879,00;3m31d
 - ;OIBR4;14/03/2011;15/03/2011;1d;500;C;51,61;50,43;-589,00;-2,28;-8.468,00;3m13d
 - ;OIBR4;06/05/2011;24/05/2011;18d;500;C;61,69;69,20;3.755,05;12,17;-4.712,95;1m23d
 - ;OIBR4;13/06/2011;16/06/2011;3d;500;C;62,76;60,55;-1.107,45;-3,53;-5.820,40;1m8d
 - ;OIBR4;27/06/2011;05/07/2011;8d;500;C;61,57;59,72;-920,80;-2,99;-6.741,20;14d
 - ;OIBR4;24/02/2012;02/03/2012;7d;500;C;46,71;48,73;1.011,00;4,33;-5.730,20;7m32d
 - ;OIBR4;29/03/2012;30/03/2012;1d;500;C;51,58;53,23;825,30;3,20;-4.904,90;1m4d
 - ;OIBR4;09/04/2012;10/04/2012;1d;500;C;50,73;48,43;-1.151,20;-4,54;-6.056,10;11d
 - ;OIBR4;08/05/2012;11/05/2012;3d;500;C;58,68;56,33;-1.174,40;-4,00;-7.230,50;29d
 - ;OIBR4;02/01/2013;04/01/2013;2d;500;C;51,95;52,89;468,30;1,80;-6.762,20;7m29d
 - ;OIBR4;28/07/2016;02/08/2016;5d;500;C;1,90;1,72;-86,30;-9,11;-6.848,50;3y6m1123d
 - ;OIBR4;18/08/2016;24/08/2016;6d;500;C;1,65;1,59;-31,25;-3,78;-6.879,75;21d
 - ;OIBR4;21/09/2016;05/10/2016;14d;500;C;1,90;2,20;146,40;15,39;-6.733,35;1m4d
 - ;OIBR4;10/10/2016;13/10/2016;3d;500;C;2,09;2,14;25,65;2,45;-6.707,70;19d
 - ;OIBR4;31/10/2016;01/11/2016;1d;500;C;2,02;2,06;22,00;2,18;-6.685,70;21d
 - ;OIBR4;23/02/2017;24/02/2017;1d;500;C;2,41;2,45;21,95;1,82;-6.663,75;3m25d
 - ;OIBR4;28/03/2017;05/04/2017;8d;500;C;3,02;2,67;-175,35;-11,60;-6.839,10;1m3d
 - ;OIBR4;30/10/2017;31/10/2017;1d;500;C;2,91;2,80;-54,75;-3,77;-6.893,85;7m6d
 - ;OIBR4;21/11/2017;22/11/2017;1d;500;C;2,90;3,00;51,20;3,53;-6.842,65;22d
 - ;OIBR4;03/04/2019;22/04/2019;19d;500;C;1,57;1,71;70,00;8,92;-6.772,65;1y4m378d
 - ;OIBR4;23/07/2019;25/07/2019;2d;500;C;1,72;1,68;-22,10;-2,57;-6.794,75;3m21d
 - ;OIBR4;29/07/2019;07/08/2019;9d;500;C;1,73;1,67;-32,10;-3,71;-6.826,85;6d
 - ;OIBR4;14/08/2019;15/08/2019;1d;500;C;1,68;1,46;-110,00;-13,10;-6.936,85;16d
 - ;OIBR4;16/07/2020;20/07/2020;4d;500;C;1,48;1,60;60,00;8,11;-6.876,85;11m7d
 - ;OIBR4;10/08/2020;12/08/2020;2d;500;C;2,57;2,34;-112,95;-8,79;-6.989,80;25d
 - ;OIBR4;13/08/2020;17/08/2020;4d;500;C;2,47;2,32;-72,90;-5,90;-7.062,70;3d
 - ;OIBR4;21/08/2020;02/09/2020;12d;500;C;2,35;2,64;145,00;12,34;-6.917,70;8d
