Conta: 
Titular: 
Data Inicial: 01/05/2000
Data Final: 26/10/2020

Subconta;Ativo;Abertura;Fechamento;Tempo Operação;Qtd;Lado;Preço Compra;Preço Venda;Resultado;Resultado(%);Total;TET
 - ;LAME3;15/02/2019;11/03/2019;24d;500;C;14,56;15,04;242,15;3,33;565,60;10d
 - ;LAME3;18/03/2019;21/03/2019;3d;500;C;15,07;14,69;-191,40;-2,54;374,20;1m1d
 - ;LAME3;19/08/2019;20/08/2019;1d;500;C;13,87;13,36;-253,95;-3,66;120,25;5m4d
 - ;LAME3;21/08/2019;23/08/2019;2d;500;C;13,72;13,04;-337,60;-4,92;-217,35;2d
 - ;LAME3;28/08/2019;29/08/2019;1d;500;C;13,19;13,61;212,50;3,22;-4,85;7d
 - ;LAME3;17/09/2019;19/09/2019;2d;500;C;14,13;14,64;257,00;3,64;252,15;20d
 - ;LAME3;14/10/2019;28/11/2019;1m15d;500;C;15,12;15,97;425,05;5,62;677,20;27d
 - ;LAME3;20/12/2019;26/12/2019;6d;500;C;19,50;19,96;229,85;2,36;907,05;2m7d
 - ;LAME3;02/01/2020;03/01/2020;1d;500;C;19,85;20,54;344,80;3,47;1.251,85;13d
 - ;LAME3;09/01/2020;13/01/2020;4d;500;C;20,16;20,57;204,90;2,03;1.456,75;7d
 - ;LAME3;02/03/2020;06/03/2020;4d;500;C;22,48;20,44;-1.020,60;-9,08;436,15;1m23d
 - ;LAME3;27/07/2020;10/08/2020;14d;500;C;31,14;29,88;-632,45;-4,06;-196,30;4m27d
 - ;LAME3;21/08/2020;26/08/2020;5d;500;C;28,52;27,60;-459,60;-3,22;-655,90;25d
 - ;LAME3;28/08/2020;03/09/2020;6d;500;C;27,82;26,95;-433,75;-3,12;-1.089,65;7d
