Conta: 
Titular: 
Data Inicial: 01/05/2000
Data Final: 26/10/2020

Subconta;Ativo;Abertura;Fechamento;Tempo Operação;Qtd;Lado;Preço Compra;Preço Venda;Resultado;Resultado(%);Total;TET
 - ;BTOW3;23/08/2018;30/08/2018;7d;500;C;27,30;25,20;-1.046,25;-7,67;10.358,15;3m14d
 - ;BTOW3;19/12/2018;20/12/2018;1d;500;C;36,52;38,34;911,25;4,99;11.269,40;3m28d
 - ;BTOW3;15/03/2019;19/03/2019;4d;500;C;46,94;48,56;812,70;3,46;12.082,10;2m26d
 - ;BTOW3;19/08/2019;27/08/2019;8d;500;C;42,58;39,94;-1.315,90;-6,18;10.766,20;5m7d
 - ;BTOW3;28/08/2019;29/08/2019;1d;500;C;42,03;44,57;1.270,70;6,05;12.036,90;9d
 - ;BTOW3;17/09/2019;19/09/2019;2d;500;C;42,95;45,35;1.195,95;5,57;13.232,85;20d
 - ;BTOW3;06/11/2019;28/11/2019;22d;500;C;52,88;56,28;1.699,25;6,43;14.932,10;1m20d
 - ;BTOW3;08/06/2020;09/06/2020;1d;500;C;87,78;91,55;1.883,65;4,29;16.815,75;7m5d
 - ;BTOW3;27/07/2020;14/08/2020;18d;500;C;121,49;113,74;-3.874,95;-6,38;12.940,80;1m19d
 - ;BTOW3;21/08/2020;26/08/2020;5d;500;C;113,70;109,26;-2.221,90;-3,91;10.718,90;25d
 - ;BTOW3;28/08/2020;01/09/2020;4d;500;C;112,05;115,60;1.775,00;3,17;12.493,90;7d
